landmark_name,landmark_address
한국외국어대학교서울캠퍼스,서울특별시 동대문구 이문동 270-1
한국외국어대학교서울캠퍼스_대운동장,서울특별시 동대문구 이문동 270-1
한국외국어대학교서울캠퍼스_법과대학,서울특별시 동대문구 이문동 277-1
한국외국어대학교서울캠퍼스_본관,서울특별시 동대문구 이문동 270-1
한국외국어대학교서울캠퍼스_사범대학,서울특별시 동대문구 이문동 270-1
"한국외국어대학교서울캠퍼스_사회과학대학,상경대학",서울특별시 동대문구 이문동 277-1
한국외국어대학교서울캠퍼스_서양어대학,서울특별시 동대문구 이문동 270-1
한국외국어대학교서울캠퍼스_아시아언어문화대학,서울특별시 동대문구 이문동 270-1
한국원자력의학원_국가방사선비상진료센터,서울특별시 노원구 공릉2동 215-4
한국원자력의학원_방사선의학연구소제1연구동,서울특별시 노원구 공릉동 215-4
한국원자력의학원_방사선의학연구소제2연구동,서울특별시 노원구 공릉동 215-4
한국원자력의학원_방사선의학연구소제3연구동,서울특별시 노원구 공릉동 215-4
한국원자력의학원_원자력병원장례식장,서울특별시 노원구 공릉동 215-4
한국원자력의학원국가방사선비상진료센터_실험동물연구동,서울특별시 노원구 공릉동 215-4
한국원자력의학원원자력병원,서울특별시 노원구 공릉2동 215-4
한국의집,서울특별시 중구 퇴계로36길 10 한국의집
한국잡지정보관,서울특별시 영등포구 여의도동 44-31
한국종합무역센터(코엑스),서울특별시 강남구 삼성동 159
한국천주교순교자박물관,서울특별시 마포구 토정로 6(합정동)
한국체육대학교,서울특별시 송파구 방이동 88-15
한국콘텐츠진흥원역삼분원,서울특별시 강남구 논현로 525
한국학생도서관,서울특별시 중구 묵정동 18-27
한국현대문학관,서울특별시 중구 장충동2가 186-210
한국환경산업기술원,서울특별시 은평구 진흥로 215 한국환경산업기술원
한글고비,서울특별시 노원구 한글비석로 202
한글비근린공원,서울특별시 노원구 하계동 288-2
한남대교,서울특별시 강남구 신사동
한남동도서관,서울특별시 용산구 이태원로 224-19
한남제2부군당,서울특별시 용산구 장문로49길 17-10
한류스타거리,서울특별시 강남구 압구정동
한류스타홍보전시관,서울특별시 중구 다동 10
한무숙문학관,서울특별시 종로구 혜화로9길 20
한벽원미술관,서울특별시 종로구 팔판동 35-1
한복남,서울특별시 종로구 북촌로5가길 17(소격동)
한생연융합교육과학관,서울특별시 종로구 성균관로15길 32 국과인빌딩 2층
한생연인간과로봇과학관,서울특별시 송파구 올림픽로 145 5층(잠실동) 리센츠상가 5층 인간과로봇과학관
한성대학교,서울특별시 성북구 삼선동2가 389
한성대학교_상상관,서울특별시 성북구 삼선동2가 389
한성대학교_의화정,서울특별시 성북구 삼선동2가 389
한성백제박물관,서울특별시 송파구 위례성대로 71
한성여자고등학교,서울특별시 성북구 삼선교로16길 117 한성여자고등학교
한신한진(1차),서울특별시 성북구 성북로4길 52
한신한진(2차),서울특별시 성북구 성북로4길 52
한양공원표석,서울특별시 중구 회현동1가 산1-2
한양대학교_한양종합기술연구원,서울특별시 성동구 사근동 110
한양대학교박물관,서울특별시 성동구 왕십리로 222(사근동)
한양대학교서울캠퍼스,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스_경제금융관,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스_공업센터별관,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스_노천극장,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_백남학술정보관,서울특별시 성동구 사근동 17
한양대학교서울캠퍼스_사범대학본관,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_사회과학관,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_산학기술관,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스_신소재공학관,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_인문과학관,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_재성토목관,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_정몽구미래자동차연구센터,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_정보통신관(ITBT관),서울특별시 성동구 사근동 110
한양대학교서울캠퍼스_제2의학관,서울특별시 성동구 행당동 17-7
한양대학교서울캠퍼스_퓨전테크센터,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스국제관,서울특별시 성동구 왕십리로 222
한양대학교서울캠퍼스병원_동관,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스병원_서관,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스병원_신관,서울특별시 성동구 사근동 110
한양대학교서울캠퍼스사범대학별관,서울특별시 성동구 왕십리로 222-1 한양대학부속병원
한양대학교서울캠퍼스신본관,서울특별시 성동구 왕십리로 222 한양대학교
한양대학교서울캠퍼스역사관(구본관),서울특별시 성동구 왕십리로 222
한양대학교서울캠퍼스학생회관,서울특별시 성동구 왕십리로 222
한양도성박물관,서울특별시 종로구 율곡로 283
한양여자대학교_디자인관,서울특별시 성동구 사근동 110
한양여자대학교_식품영양관,서울특별시 성동구 사근동 110
한양여자대학교_유아교육관,서울특별시 성동구 사근동 110
한우물,서울특별시 금천구 시흥동
한원미술관,서울특별시 서초구 서초동 1449-6
한익환서울아트박물관,서울특별시 용산구 한남동 722-9
한전아트센터,서울특별시 서초구 효령로72길 60
한전아트센터갤러리,서울특별시 서초구 서초동 1355
한화갤러리아포레,서울특별시 성동구 성수동1가 685-696
함춘원,서울특별시 종로구 연건동
해담는다리,서울특별시 서대문구 북가좌동
해방촌,서울특별시 용산구 용산동2가
해방촌신흥시장,서울특별시 용산구 용산동2가 1-480
해병대104고지전적비,서울특별시 서대문구 연희동 산100-1
햇순감리교회,서울특별시 성북구 화랑로5길 91 월곡두산위브아파트
허밍웨이길,서울특별시 서초구 반포동 117-13
허준박물관,서울특별시 강서구 가양동 26-5
헌릉과인릉,서울특별시 서초구 헌인릉길 42
헌인릉생태경관보전지역(오리나무림),서울특별시 서초구 헌인릉길 34
헤이그라운드성수시작점,서울특별시 성동구 성수동1가 22-8
헬로우뮤지움,서울특별시 성동구 성수동2가 284-22
현대2차아파트,서울특별시 은평구 신사동 355
현대그룹빌딩,서울특별시 종로구 율곡로 194
현대모터스튜디오서울,서울특별시 강남구 논현동 91.
현대백화점[목동],서울특별시 양천구 목동 916
현대백화점[무역센터],서울특별시 강남구 삼성동 159-7
현대백화점[미아],서울특별시 성북구 길음동 20-1
현대백화점[본점],서울특별시 강남구 압구정동 429
현대백화점[신촌],서울특별시 서대문구 창천동 30-33
현대백화점[천호],서울특별시 강동구 천호동 455-8
현대백화점디큐브시티점,서울특별시 구로구 신도림동 692
현대시박물관,서울특별시 종로구 혜화로3가길 4
현대시장,서울특별시 동대문구 답십리동 14-3
현대아울렛,서울특별시 금천구 디지털로10길 9
현대우리교회,서울특별시 성북구 화랑로5길 42
현대원서공원,서울특별시 종로구 원서동 181
현대카드디자인라이브러리,서울특별시 종로구 북촌로 31-18
현대카드스토리지,서울특별시 용산구 한남동 683-131
혜성교회,서울특별시 강남구 봉은사로20길 25
혜화동김상협가옥,서울특별시 종로구 혜화로6길 63 (혜화동)
혜화동주민센터,서울특별시 종로구 혜화동 74-30
혜화문(홍화문),서울특별시 종로구 혜화동
혜화아트센터,서울특별시 종로구 대학로 156 동성100주년기념관 내 혜화아트센터
혜화역,서울특별시 종로구 대학로 120 4호선 혜화역
호림박물관,서울특별시 관악구 남부순환로 152길
호림아트센터(호림박물관신사분관),서울특별시 강남구 신사동 651-24
호암아트홀,서울특별시 중구 서소문로 88 서소문빌딩
호원아트홀,서울특별시 강동구 성안로 30
호텔선샤인서울,서울특별시 강남구 도산대로 205 선샤인 관광호텔
홍대난타전용관,서울특별시 마포구 서교동 357-5
홍릉수목원,서울특별시 동대문구 청량리동 207
홍어명가,서울특별시 영등포구 신길로 200-20
홍은도담도서관,서울특별시 서대문구 홍은1동 11-7
홍은동동부센트레빌1단지,서울특별시 서대문구 통일로 553
홍익대학교,서울특별시 마포구 와우산로 94
홍익대학교대학로아트센터,서울특별시 종로구 연건동 128-8
홍익대학교대학로캠퍼스,서울특별시 종로구 대학로 57
홍익대학교박물관,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_과학관,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_국제교육관,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_대학원,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_문헌관,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_와우관,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_인문사회관A동,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_인문사회관B동,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_인문사회관C동,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_인문사회관D동,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_제4공학관,서울특별시 마포구 상수동 72-1
홍익대학교서울캠퍼스_학생회관,서울특별시 마포구 상수동 72-1
홍제센트럴아이파크,서울특별시 서대문구 통일로 395
홍제유연,서울특별시 서대문구 홍은동 48-84
홍파동홍난파가옥,서울특별시 종로구 홍파동 2-16
홍합밸리,서울특별시 마포구 동교동 197-10
화계사,서울특별시 강북구 화계사길 117
화랑대역-폐역,서울특별시 노원구 공릉동 29-51
화랑대철도공원,서울특별시 노원구 공릉동(공릉동)
화랑어린이공원,서울특별시 성북구 석관동 407-6
